Unnamed: 0,url,title,sentence,political_affiliation,clickbait,sensationalism,title_vs_body,sentiment,toxicity
1081,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"His single-minded determination to place his own visual stamp on the seat of executive power is a continuation of his decades as a realtor obsessed with imagery, often inserting himself into the most minute details of his properties’ designs",0,0,0,0,1,0
1082,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,But this approach raises far deeper concerns,0,0,0,0,1,0
1083,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,Trump has attempted to bring that level of autocratic control to the presidency in matters of both staggering consequence and utter banality,1,0,0,0,1,0
1084,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"His hyperfocus on a vision of 24-karat luxury is increasingly disconnected from reality as his policies, coupled with the longest federal shutdown in history, leave millions of Americans facing food insecurity and rising prices",0,0,0,0,1,0
1085,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,The transformation began quickly after Trump’s second inauguration,1,0,0,0,1,0
1086,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"Within weeks, an endless string of golden knick-knacks were strewn about the Oval Office; their numbers have only multiplied since then",0,0,0,0,1,0
1087,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"The Rose Garden was paved over in favor of “the Rose Garden Club,” a facsimile of the patio at his Mar-a-Largo country club",0,0,0,0,1,0
1088,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"After claiming that the East Wing would remain untouched, Trump greenlit its destruction last month to make room for a massive golden ballroom with an estimated $300 million price tag",1,0,0,0,1,0
1089,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"Later that evening, Trump attended a “Great Gatsby”-themed Halloween party at his Mar-a-Lago club, with attendees merrily cosplaying pre-Depression decadence while food bank lines overflowed",1,0,0,0,2,0
1090,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,Trump’s maximalist design preferences are the stuff of legend,1,0,0,0,1,0
1091,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,His penthouse apartment in Trump Tower is a rococo calamity with gold as far as the eye can see,1,0,0,0,1,0
1092,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"When he purchased Mar-a-Lago in 1986, the mansion was already considered, in the words of the Chicago Tribune , a “monument to Roaring ’20s ostentation",0,0,0,0,1,0
1093,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"” His love of gold and marble was at least partially influenced by his first wife, Ivanka, who served as his chief interior designer in the 1980s",0,0,0,0,1,0
1094,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,The then-power couple were intimately involved in the minutia of his then-expanding portfolio,0,0,0,0,1,0
1095,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"A 1984 feature in The New York Times , published as Trump prepared to open the first of his doomed Atlantic City casinos , said the two made “thousands of decisions, from picking all the wallpapers, curtain backings and braid for the doormen’s uniforms to menus and doorknobs",1,0,0,0,1,0
1096,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"”

The decades have not lessened that trend, even as more urgent matters should draw his attention",0,0,0,0,1,0
1097,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"The Wall Street Journal reported in April that Trump flew in his “gold guy,” who worked on Mar-a-Lago, to add the gold molding that now encircles the Oval Office",1,0,0,0,1,0
1098,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"And based on renderings he’s showed to journalists, we can only assume that the planned White House ballroom will be afforded similar treatment",0,0,0,0,1,0
1099,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,White House press secretary Karoline Leavitt told reporters last month that her boss’ “heart and his mind is always churning about how to improve things here on the White House grounds,0,0,0,0,2,0
1100,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"But at this moment in time, of course, the ballroom is really the president’s main priority",0,0,0,0,1,0
1101,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"”

The president’s aurum-plated predilections have long been a punchline for others",0,0,0,0,1,0
1102,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"In 1990, the Baltimore Sun reported that a new line of hotels in the region would provide “luxury of a very different type than the Donald Trump model",1,0,0,0,1,0
1103,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"” The chain will “offer luxury by inference,” the hotel’s general manager said",0,0,0,0,1,0
1104,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"“It is achieved through attention to total comfort, rather than by gold fixtures and lots of fake marble in the bathrooms",0,0,0,0,1,0
1105,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"”

It’s becoming harder to maintain that fiction, though, as low-income Americans get particularly pummeled by Trump’s policies",1,0,0,0,1,0
1106,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,That hasn’t stopped Trump from peddling his vision of luxury to the masses,1,0,0,0,1,0
1107,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"When asked how he was moving the wildly expensive condos at Trump Tower in 1984, he simply told the Times: “You sell them a fantasy",1,0,0,0,1,0
1108,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,” It’s a mantra that was regurgitated in his (ghostwritten) “Art of the Deal” and in his second act as a pop culture phenomenon when hosting “The Apprentice,0,0,0,0,1,0
1109,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"” Through all his ventures, including the presidency itself, Trump has attempted to sell would-be supporters on the dream that they could be just as rich as him if they only followed his lead",1,0,0,0,1,0
1110,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"As Northwestern marketing professor Tim Calkins told The Washington Post shortly after the 2016 election that Trump “capitalized on the power of the Trump brand, which people associate with and aspire to luxury, wealth and celebrity",1,0,0,0,1,0
1111,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"”

It’s becoming harder to maintain that fiction, though, as low-income Americans get particularly pummeled by Trump’s policies",1,0,0,0,1,0
1112,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"While these voters supported Trump in both his GOP primary bid and general election victory last year, they’ve gotten the short end of the stick since then while the wealthy have prospered",1,0,0,0,1,0
1113,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"As the shutdown has continued, he’s heaped blame on Democrats while doing little to reassure his supporters who against all evidence to the contrary hoped that he wouldn’t slash their federal benefits",0,0,0,0,1,0
1114,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,The divide between Trump’s fantasy and economic reality is already beginning to show up in polling,1,0,0,0,1,0
1115,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"Last month, a poll from The Economist/YouGov found that only 35% of Americans making less than $50,000 a year approved of his job performance while 59% disapproved",0,0,0,0,1,0
1116,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"That’s a marked shift from their September survey , in which he had a 40% approval rate among that demographic and a 55% disapproval rate",0,0,0,0,1,0
1117,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"Similarly, a more recent poll from CNN/SSRS released Monday found 69% of low earners disapproving of Trump’s performance with only 31% lauding his work",1,0,0,0,1,0
1118,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"As of Thursday morning, the White House has given no indication whether the signage outside the Oval Office will be permanent — but given the new “Presidential Wall of Fame” that Trump has installed just a few steps away with similar lettering , the odds seem good",1,0,0,0,2,0
1119,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,The reshaping of the building in his own image serves as a gold-leafed reflection of his desire to alter the country to suit his own selfish whims,0,0,0,0,1,0
1120,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"But while the tacky signage and metallic gleam may be easily removed, the pain that the countries needy are currently feeling as the president dithers over marble tiling will be much harder to heal",0,0,0,0,1,0
1121,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,"Hayes Brown is a writer and editor for MSNBC Daily, where he helps frame the news of the day for readers",0,0,0,0,1,0
1122,https://www.msnbc.com/opinion/msnbc-opinion/trump-white-house-gold-renovations-food-stamps-rcna242144,Donald Trump is selling fool's gold from the White House,He was previously at BuzzFeed News and holds a degree in international relations from Michigan State University,0,0,0,0,1,0
1123,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,This is an adapted excerpt from the Nov,0,1,0,0,1,0
1124,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,5 episode of “All In with Chris Hayes,0,1,0,0,1,0
1125,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"”

On Tuesday, voters in California overwhelmingly approved a measure that allows the state’s legislature to redraw its congressional districts, flipping up to five seats to Democrats in next year’s midterm election",0,1,0,0,1,0
1126,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"We are in a gerrymandering arms race, and there is no mystery as to why",0,1,0,0,1,0
1127,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,It’s known as Proposition 50 and was championed by Gov,0,1,0,0,1,0
1128,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"Gavin Newsom as a response to the new Texas congressional maps that Republicans drew up at Donald Trump’s request, which could take up to five seats away from Democrats in next year’s midterms",1,1,0,0,1,0
1129,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"On Wednesday, California Republicans sued to stop the state from moving forward with redistricting and claimed the new map is unfair — even as their party seeks to gerrymander other red states",1,1,0,0,1,0
1130,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"It appears Republicans are pretty much committed to picking their voters, rather than letting the voters pick them",1,1,0,0,1,0
1131,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"This year, four Republican-controlled states have already redrawn their maps at Trump’s request: Texas, Missouri, Ohio and North Carolina",1,1,0,0,1,0
1132,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,The new maps would flip nine seats to Republicans — at least in theory,1,1,0,0,1,0
1133,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,But nobody is talking about stopping there,0,1,0,0,1,0
1134,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"Republicans in Indiana, Nebraska and Florida are all at least exploring redder congressional maps at Trump’s behest",1,1,0,0,1,0
1135,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,And several Democratic-controlled states are talking about responding in kind,0,1,0,0,1,0
1136,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"We are in a gerrymandering arms race , and there is no mystery as to why",0,1,0,0,1,0
1137,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"After Tuesday’s drubbing, House Speaker Mike Johnson made it clear that redistricting is how Republicans think they will win",1,1,0,0,2,0
1138,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"“I think the midterm is gonna be a great one for us,” Johnson told reporters on Wednesday",0,1,0,0,2,0
1139,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,“We had a demographic shift in 2024,0,1,0,0,1,0
1140,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"We have a very favorable election map on the Republican side, and it will be even more favorable once all the redistricting stuff has settled out",1,1,0,0,1,0
1141,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"”

Political scientists even have a word for the phenomenon: “dummymandering",0,1,0,0,1,0
1142,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"”

But based on what we saw at the polls, I’m not so sure redistricting alone is going to be enough for Republicans",1,1,0,0,1,0
1143,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"If you are pulling supporters from a deep-red district to make another district red, you end up with two less-red districts",0,1,0,0,1,0
1144,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,You also can’t guarantee that your red voters from the last election will turn out for you again,0,1,0,0,1,0
1145,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,That means the Republicans’ plan could backfire,1,1,0,1,1,0
1146,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"If voters are angry enough at them, as they were on Tuesday, Republicans could lose both those “red” districts",1,1,0,0,1,0
1147,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,Political scientists even have a word for the phenomenon: “dummymandering,0,1,0,0,1,0
1148,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"”

Dumb or not, this is how Republicans think they’ll win",1,1,0,0,1,1
1149,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"But as Newsom said on Tuesday, they will be opposed",0,1,0,0,1,0
1150,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,The California governor had a message for his fellow blue state governors: “We need the state of Virginia,0,1,0,0,1,0
1151,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,We need the state of Maryland,0,1,0,0,1,0
1152,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,We need our friends in New York and Illinois and Colorado,0,1,0,0,1,0
1153,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,"We need to see other states, the remarkable leaders that have been doing remarkable things, meet this moment head-on as well",0,1,0,0,1,0
1154,https://www.msnbc.com/top-stories/latest/california-proposition-50-redistricting-dummymandering-midterms-rcna242392,‘Dummymadering’: How the GOP’s redistricting push could backfire,”,0,1,0,0,1,0
1155,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"The Supreme Court ’s Republican-appointed majority has agreed to let the Trump administration implement its new passport policy, which has been opposed by a group of transgender and nonbinary Americans",1,0,0,1,1,0
1156,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"“Displaying passport holders’ sex at birth no more offends equal protection principles than displaying their country of birth — in both cases, the Government is merely attesting to a historical fact without subjecting anyone to differential treatment,” the majority wrote Thursday",0,0,0,0,1,0
1157,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,The latest ruling in favor of the Trump administration came over dissent from the court’s three Democratic appointees,1,0,0,1,1,0
1158,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"“The documented real-world harms to these plaintiffs obviously outweigh the Government’s unexplained (and inexplicable) interest in immediate implementation of the Passport Policy,” Justice Ketanji Brown Jackson wrote in dissent, joined Justices Sonia Sotomayor and Elena Kagan",0,0,0,0,1,0
1159,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"She said the majority “has once again paved the way for the immediate infliction of injury without adequate (or, really, any ) justification",0,0,0,0,1,0
1160,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"”

Under previous government policy, transgender passport applicants could choose male or female to correspond to their gender identity or sex assigned at birth, and intersex, nonbinary and gender nonconforming applicants could choose “X” instead of male or female",0,0,0,0,1,0
1161,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"The new policy restricts passport applicants to their sex assigned at birth and to male or female, following President Donald Trump’s executive order titled “Defending Women from Gender Ideology Extremism and Restoring Biological Truth to the Federal Government",1,0,0,0,1,0
1162,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"”

U",0,0,0,0,1,0
1163,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,S,0,0,0,0,1,0
1164,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,District Judge Julia Kobick issued an injunction against the new policy in June,0,0,0,0,1,0
1165,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,The Biden appointee in Massachusetts wrote that the plaintiffs showed “uncontroverted evidence of the harms that transgender and non-binary people face if they are required to use passports bearing sex designations aligning with their sex assigned at birth rather than their gender identity,0,0,0,0,2,0
1166,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"” The judge wrote that “transgender people with gender-discordant identity documents have an elevated risk of encountering problems with airport security and experiencing harassment or violence when traveling, particularly to countries that criminalize transgender expression",0,0,0,0,1,0
1167,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"”

An appellate panel rejected the administration ’ s request to lift Kobick’s order",0,0,0,0,1,0
1168,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,The panel of Biden appointees reasoned that the plaintiffs “will suffer a variety of immediate and irreparable harms” if the policy is enforced,0,0,0,0,1,0
1169,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,U,0,0,0,0,1,0
1170,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,S,0,0,0,0,1,0
1171,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"Solicitor General John Sauer took an urgent appeal to the Supreme Court, seeking to lift the injunction while the litigation proceeds",0,0,0,0,1,0
1172,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,He wrote that there’s “no basis in law or logic” for the lower court order that “injures the United States by compelling it to speak to foreign governments in contravention of both the President’s foreign policy and scientific reality,0,0,0,0,1,0
1173,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"”

Opposing the administration, the plaintiffs told the high court that they were only seeking “the same thing millions of Americans take for granted: passports that allow them to travel without fear of misidentification, harassment, or violence",1,0,0,0,0,0
1174,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,” They said the administration’s preferred policy deprives them “of a usable identification document and the ability to travel safely,0,0,0,0,1,0
1175,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/gender-passports-supreme-court-sex-birth-trump-rcna236029,Supreme Court majority lets Trump administration enforce new gender policy for passports,"”

Subscribe to the Deadline: Legal Newsletter for expert analysis on the top legal stories of the week, including updates from the Supreme Court and developments in the Trump administration’s legal cases",1,0,0,1,1,0
1176,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,"The Department of Justice is preparing to issue a series of grand jury subpoenas as part of a South Florida-based investigation into former CIA Director John Brennan and the probes by the CIA and FBI into Russian interference in the 2016 election, MSNBC has learned",0,0,0,1,1,0
1177,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,The investigation is being supervised by the U,0,0,0,1,1,0
1178,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,S,0,0,0,0,1,0
1179,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,"attorney in South Florida, Jason Reding Quiñones, in consultation with Justice Department senior staff in Washington, according to a source familiar with the matter and other information obtained by MSNBC",0,0,0,0,1,0
1180,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,The Justice Department declined to comment,0,0,0,0,1,0
1181,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,The Florida-based inquiry comes two years after a special counsel appointed by then-Attorney General Bill Barr concluded a lengthy and exhaustive investigation that found no criminal wrongdoing by Brennan or any other major figure connected with the Russian election interference matter,0,0,0,0,1,0
1182,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,"Barr had appointed the special counsel in late 2020, during the first Trump administration",1,0,0,0,1,0
1183,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,A White House spokesman confirmed the existence of the grand jury investigation in August after Fox News reported that Attorney General Pam Bondi ordered the probe based on a criminal referral from Director of National Intelligence Tulsi Gabbard,0,0,0,0,1,0
1184,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,The fact that subpoenas are being prepared has not previously been reported,0,0,0,0,1,0
1185,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,Among the topics of interest in the new investigation is the preparation of the 2017 intelligence assessment into Russian election interference,0,0,0,0,1,0
1186,https://www.msnbc.com/msnbc/news/doj-preparing-subpoenas-investigation-john-brennan-rcna242338,DOJ preparing subpoenas in investigation into John Brennan,"That also was investigated by special counsel John Durham, who found no wrongdoing in its preparation",0,0,0,0,1,0
